customer_id,recency,frequency,monetary,R_score,frequency_rank,F_score,monetary_rank,M_score,RFM_score,RFM_code,segment
16933.0,2,2,563.23,5,2137.0,3,1915.0,3,11,533,Unclassified
16934.0,55,2,931.03,3,2138.0,3,2599.0,3,9,333,Potential
16936.0,26,1,261.9,4,1164.0,2,916.0,2,8,422,Potential
16938.0,9,4,2711.6800000000003,5,3149.0,4,3709.0,5,14,545,Loyal
16940.0,53,3,3049.88,3,2715.0,4,3796.0,5,12,345,Potential
16942.0,13,9,1904.99,5,3934.0,5,3402.0,4,14,554,Loyal
16943.0,212,3,816.73,1,2716.0,4,2442.0,3,8,143,Lost
16945.0,22,19,4345.5,4,4228.0,5,4009.0,5,14,455,Potential
16947.0,236,1,406.48,1,1165.0,2,1509.0,2,5,122,Lost
16948.0,139,3,435.02,2,2717.0,4,1605.0,2,8,242,At Risk
16949.0,4,6,1286.27,5,3594.0,5,2975.0,4,14,554,Loyal
16950.0,57,3,1178.56,3,2718.0,4,2885.0,4,11,344,Potential
16951.0,135,3,1277.75,2,2719.0,4,2970.0,4,10,244,At Risk
16952.0,110,2,167.61,2,2139.0,3,499.0,1,6,231,At Risk
16953.0,31,1,20.8,4,1166.0,2,10.0,1,7,421,Unclassified
16954.0,1,9,2085.08,5,3935.0,5,3485.0,5,15,555,Loyal
16955.0,185,4,518.67,1,3150.0,4,1813.0,3,8,143,Lost
16956.0,18,1,308.74,4,1167.0,2,1105.0,2,8,422,Potential
16957.0,240,2,416.64,1,2140.0,3,1547.0,2,6,132,Lost
16959.0,88,1,117.35,2,1168.0,2,253.0,1,5,221,At Risk
16960.0,39,3,507.05,3,2720.0,4,1782.0,3,10,343,Potential
16961.0,117,1,234.17,2,1169.0,2,815.0,1,5,221,At Risk
16963.0,188,1,110.55,1,1170.0,2,210.0,1,4,121,Lost
16965.0,227,1,201.19,1,1171.0,2,663.0,1,4,121,Lost
16966.0,9,7,2154.97,5,3745.0,5,3515.0,5,15,555,Loyal
16967.0,190,1,319.02,1,1172.0,2,1169.0,2,5,122,Lost
16968.0,5,2,439.43,5,2141.0,3,1613.0,2,10,532,Unclassified
16969.0,40,3,650.41,3,2721.0,4,2125.0,3,10,343,Potential
16971.0,39,1,357.21,3,1173.0,2,1333.0,2,7,322,Potential
16976.0,268,1,251.52,1,1174.0,2,877.0,2,5,122,Lost
16978.0,78,1,344.33,2,1175.0,2,1280.0,2,6,222,At Risk
16979.0,4,6,1852.0,5,3595.0,5,3374.0,4,14,554,Loyal
16980.0,256,2,1028.46,1,2142.0,3,2713.0,4,8,134,Lost
16982.0,61,1,384.06,3,1176.0,2,1431.0,2,7,322,Potential
16983.0,13,7,1905.87,5,3746.0,5,3405.0,4,14,554,Loyal
16984.0,89,2,4459.52,2,2143.0,3,4019.0,5,10,235,At Risk
16985.0,18,10,5464.12,4,3986.0,5,4098.0,5,14,455,Potential
16986.0,30,2,1873.2,4,2144.0,3,3388.0,4,11,434,Potential
16987.0,4,7,1616.8,5,3747.0,5,3227.0,4,14,554,Loyal
16988.0,6,1,126.12,5,1177.0,2,293.0,1,8,521,Unclassified
16989.0,8,6,1133.25,5,3596.0,5,2846.0,4,14,554,Loyal
16990.0,219,1,179.0,1,1178.0,2,563.0,1,4,121,Lost
16992.0,11,5,1614.31,5,3424.0,4,3225.0,4,13,544,Loyal
16996.0,31,6,1456.96,4,3597.0,5,3122.0,4,13,454,Potential
16997.0,289,3,702.0,1,2722.0,4,2244.0,3,8,143,Lost
16998.0,150,4,295.0,2,3151.0,4,1029.0,2,8,242,At Risk
16999.0,24,2,484.82,4,2145.0,3,1728.0,2,9,432,Potential
17001.0,1,11,3989.57,5,4044.0,5,3965.0,5,15,555,Loyal
17002.0,86,3,1493.73,2,2723.0,4,3145.0,4,10,244,At Risk
17004.0,47,2,1312.14,3,2146.0,3,3001.0,4,10,334,Potential
17006.0,5,4,781.78,5,3152.0,4,2388.0,3,12,543,Loyal
17007.0,51,6,889.9300000000001,3,3598.0,5,2543.0,3,11,353,Potential
17010.0,19,1,195.36,4,1179.0,2,633.0,1,7,421,Unclassified
17011.0,31,1,270.9,4,1180.0,2,946.0,2,8,422,Potential
17014.0,9,3,583.4300000000001,5,2724.0,4,1953.0,3,12,543,Loyal
17015.0,29,3,1838.61,4,2725.0,4,3361.0,4,12,444,Potential
17017.0,3,20,8694.26,5,4239.0,5,4217.0,5,15,555,Loyal
17018.0,41,2,920.1,3,2147.0,3,2581.0,3,9,333,Potential
17019.0,12,4,1258.08,5,3153.0,4,2948.0,4,13,544,Loyal
17022.0,32,1,71.0,4,1181.0,2,70.0,1,7,421,Unclassified
17024.0,46,3,95.85,3,2726.0,4,148.0,1,8,341,Unclassified
17025.0,61,3,357.77,3,2727.0,4,1334.0,2,9,342,Potential
17026.0,186,2,154.83,1,2148.0,3,428.0,1,5,131,Lost
17027.0,79,6,877.5600000000001,2,3599.0,5,2527.0,3,10,253,At Risk
17029.0,111,2,716.0,2,2149.0,3,2276.0,3,8,233,At Risk
17030.0,64,1,146.87,3,1182.0,2,385.0,1,6,321,Unclassified
17031.0,12,2,380.35,5,2150.0,3,1411.0,2,10,532,Unclassified
17033.0,87,3,1030.14,2,2728.0,4,2715.0,4,10,244,At Risk
17034.0,17,3,745.52,4,2729.0,4,2325.0,3,11,443,Potential
17035.0,246,2,433.53,1,2151.0,3,1599.0,2,6,132,Lost
17037.0,88,1,1267.32,2,1183.0,2,2958.0,4,8,224,At Risk
17038.0,31,1,112.4,4,1184.0,2,223.0,1,7,421,Unclassified
17040.0,138,1,449.73,2,1185.0,2,1636.0,2,6,222,At Risk
17041.0,27,3,1071.49,4,2730.0,4,2774.0,4,12,444,Potential
17042.0,3,5,1036.58,5,3425.0,4,2728.0,4,13,544,Loyal
17043.0,33,4,1735.18,4,3154.0,4,3298.0,4,12,444,Potential
17044.0,26,1,948.48,4,1186.0,2,2617.0,4,10,424,Potential
17045.0,114,3,339.44,2,2731.0,4,1264.0,2,8,242,At Risk
17046.0,158,1,642.02,2,1187.0,2,2105.0,3,7,223,At Risk
17047.0,86,3,1100.9,2,2732.0,4,2808.0,4,10,244,At Risk
17048.0,118,3,925.35,2,2733.0,4,2592.0,3,9,243,At Risk
17049.0,3,9,5655.03,5,3936.0,5,4111.0,5,15,555,Loyal
17050.0,97,6,3185.64,2,3600.0,5,3825.0,5,12,255,At Risk
17051.0,195,1,240.89,1,1188.0,2,839.0,1,4,121,Lost
17052.0,29,1,399.09,4,1189.0,2,1486.0,2,8,422,Potential
17053.0,131,1,498.48,2,1190.0,2,1759.0,3,7,223,At Risk
17054.0,29,5,1356.33,4,3426.0,4,3045.0,4,12,444,Potential
17058.0,82,3,1179.89,2,2734.0,4,2886.0,4,10,244,At Risk
17059.0,30,5,3080.39,4,3427.0,4,3801.0,5,13,445,Potential
17060.0,267,1,234.24,1,1191.0,2,816.0,1,4,121,Lost
17061.0,74,11,5232.2300000000005,2,4045.0,5,4086.0,5,12,255,At Risk
17062.0,314,4,533.33,1,3155.0,4,1843.0,3,8,143,Lost
17063.0,22,7,1461.14,4,3748.0,5,3123.0,4,13,454,Potential
17064.0,59,3,855.45,3,2735.0,4,2496.0,3,10,343,Potential
17068.0,13,21,4552.14,5,4253.0,5,4029.0,5,15,555,Loyal
17069.0,29,9,2709.7000000000003,4,3937.0,5,3707.0,5,14,455,Potential
17070.0,115,1,304.24,2,1192.0,2,1071.0,2,6,222,At Risk
17071.0,29,9,2429.03,4,3938.0,5,3615.0,5,14,455,Potential
17073.0,18,4,1446.09,4,3156.0,4,3115.0,4,12,444,Potential
17075.0,18,4,834.12,4,3157.0,4,2461.0,3,11,443,Potential
17076.0,37,3,841.0799999999999,3,2736.0,4,2471.0,3,10,343,Potential
17078.0,37,2,378.2,3,2152.0,3,1400.0,2,8,332,Potential
17079.0,79,1,118.8,2,1193.0,2,259.0,1,5,221,At Risk
17080.0,23,2,287.62,4,2153.0,3,995.0,2,9,432,Potential
17081.0,26,2,288.91,4,2154.0,3,1000.0,2,9,432,Potential
17082.0,34,2,2003.85,3,2155.0,3,3446.0,4,10,334,Potential
17083.0,110,3,1405.78,2,2737.0,4,3083.0,4,10,244,At Risk
17084.0,36,2,2747.99,3,2156.0,3,3722.0,5,11,335,Potential
17085.0,124,5,1562.4,2,3428.0,4,3189.0,4,10,244,At Risk
17086.0,8,6,2050.08,5,3601.0,5,3468.0,4,14,554,Loyal
17088.0,29,4,1991.01,4,3158.0,4,3440.0,4,12,444,Potential
17090.0,5,7,1974.65,5,3749.0,5,3432.0,4,14,554,Loyal
17091.0,3,9,3827.76,5,3939.0,5,3943.0,5,15,555,Loyal
17092.0,51,4,1774.03,3,3159.0,4,3321.0,4,11,344,Potential
17094.0,323,1,302.0,1,1194.0,2,1058.0,2,5,122,Lost
17095.0,23,3,1324.16,4,2738.0,4,3015.0,4,12,444,Potential
17096.0,16,4,1022.13,4,3160.0,4,2708.0,4,12,444,Potential
17097.0,3,8,954.42,5,3855.0,5,2623.0,4,14,554,Loyal
17100.0,19,2,971.74,4,2157.0,3,2639.0,4,11,434,Potential
17101.0,11,4,1621.73,5,3161.0,4,3229.0,4,13,544,Loyal
17102.0,262,1,25.5,1,1195.0,2,12.0,1,4,121,Lost
17105.0,160,2,665.78,2,2158.0,3,2165.0,3,8,233,At Risk
17107.0,34,6,10797.48,3,3602.0,5,4247.0,5,13,355,Potential
17109.0,30,6,881.29,4,3603.0,5,2531.0,3,12,453,Potential
17110.0,166,1,163.29999999999998,2,1196.0,2,482.0,1,5,221,At Risk
17111.0,48,1,231.61,3,1197.0,2,804.0,1,6,321,Unclassified
17114.0,6,8,801.12,5,3856.0,5,2418.0,3,13,553,Loyal
17115.0,9,3,837.5,5,2739.0,4,2468.0,3,12,543,Loyal
17117.0,289,1,116.2,1,1198.0,2,251.0,1,4,121,Lost
17118.0,318,1,157.02,1,1199.0,2,445.0,1,4,121,Lost
17119.0,4,2,606.91,5,2159.0,3,2017.0,3,11,533,Unclassified
17120.0,234,1,307.46,1,1200.0,2,1093.0,2,5,122,Lost
17122.0,120,1,138.32,2,1201.0,2,348.0,1,5,221,At Risk
17123.0,162,1,345.3,2,1202.0,2,1283.0,2,6,222,At Risk
17124.0,186,1,294.24,1,1203.0,2,1026.0,2,5,122,Lost
17125.0,51,1,230.5,3,1204.0,2,800.0,1,6,321,Unclassified
17126.0,153,5,989.45,2,3429.0,4,2666.0,4,10,244,At Risk
17128.0,335,1,157.09,1,1205.0,2,447.0,1,4,121,Lost
17131.0,6,5,2463.17,5,3430.0,4,3622.0,5,14,545,Loyal
17133.0,16,7,4892.240000000001,4,3750.0,5,4057.0,5,14,455,Potential
17134.0,107,2,413.2,2,2160.0,3,1530.0,2,7,232,At Risk
17135.0,17,7,1139.73,4,3751.0,5,2851.0,4,13,454,Potential
17138.0,276,1,380.5,1,1206.0,2,1413.0,2,5,122,Lost
17139.0,16,12,10650.77,4,4088.0,5,4245.0,5,14,455,Potential
17140.0,248,1,454.12,1,1207.0,2,1648.0,2,5,122,Lost
17142.0,240,1,579.0,1,1208.0,2,1947.0,3,6,123,Lost
17144.0,2,2,984.57,5,2161.0,3,2660.0,4,12,534,Unclassified
17146.0,106,3,749.78,2,2740.0,4,2332.0,3,9,243,At Risk
17147.0,23,4,1714.59,4,3162.0,4,3290.0,4,12,444,Potential
17148.0,52,1,124.88,3,1209.0,2,286.0,1,6,321,Unclassified
17152.0,195,3,1689.5,1,2741.0,4,3270.0,4,9,144,Lost
17153.0,25,1,213.78,4,1210.0,2,718.0,1,7,421,Unclassified
17154.0,76,1,329.34,2,1211.0,2,1215.0,2,6,222,At Risk
17155.0,18,2,251.7,4,2162.0,3,878.0,2,9,432,Potential
17157.0,8,2,319.0,5,2163.0,3,1168.0,2,10,532,Unclassified
17158.0,33,3,1266.97,4,2742.0,4,2957.0,4,12,444,Potential
17159.0,22,3,1538.88,4,2743.0,4,3174.0,4,12,444,Potential
17160.0,32,6,3518.03,4,3604.0,5,3880.0,5,14,455,Potential
17162.0,29,10,1715.46,4,3987.0,5,3292.0,4,13,454,Potential
17163.0,22,2,293.1,4,2164.0,3,1023.0,2,9,432,Potential
17164.0,33,7,2467.35,4,3752.0,5,3624.0,5,14,455,Potential
17165.0,285,1,158.68,1,1212.0,2,455.0,1,4,121,Lost
17166.0,39,2,206.34,3,2165.0,3,688.0,1,7,331,Unclassified
17169.0,58,2,835.78,3,2166.0,3,2463.0,3,9,333,Potential
17171.0,290,1,224.91,1,1213.0,2,769.0,1,4,121,Lost
17172.0,79,1,317.76,2,1214.0,2,1161.0,2,6,222,At Risk
17173.0,6,8,3766.6,5,3857.0,5,3931.0,5,15,555,Loyal
17174.0,218,1,59.9,1,1215.0,2,55.0,1,4,121,Lost
17175.0,45,4,1443.69,3,3163.0,4,3112.0,4,11,344,Potential
17176.0,202,1,306.13,1,1216.0,2,1083.0,2,5,122,Lost
17179.0,179,3,711.79,2,2744.0,4,2263.0,3,9,243,At Risk
17180.0,57,4,783.97,3,3164.0,4,2391.0,3,10,343,Potential
17181.0,58,2,239.92,3,2167.0,3,834.0,1,7,331,Unclassified
17183.0,8,6,3347.31,5,3605.0,5,3850.0,5,15,555,Loyal
17186.0,47,2,144.0,3,2168.0,3,372.0,1,7,331,Unclassified
17187.0,227,1,203.95,1,1217.0,2,676.0,1,4,121,Lost
17188.0,12,7,2474.23,5,3753.0,5,3627.0,5,15,555,Loyal
17189.0,107,2,383.75,2,2169.0,3,1428.0,2,7,232,At Risk
17190.0,59,2,444.74,3,2170.0,3,1626.0,2,8,332,Potential
17191.0,29,7,2093.68,4,3754.0,5,3493.0,5,14,455,Potential
17193.0,36,7,1699.3,3,3755.0,5,3279.0,4,12,354,Potential
17194.0,274,2,262.62,1,2171.0,3,918.0,2,6,132,Lost
17197.0,30,1,1013.01,4,1218.0,2,2696.0,4,10,424,Potential
17198.0,24,3,692.22,4,2745.0,4,2222.0,3,11,443,Potential
17201.0,54,1,289.78000000000003,3,1219.0,2,1006.0,2,7,322,Potential
17203.0,36,6,3560.08,3,3606.0,5,3887.0,5,13,355,Potential
17204.0,176,4,1564.56,2,3165.0,4,3191.0,4,10,244,At Risk
17205.0,54,1,384.08,3,1220.0,2,1432.0,2,7,322,Potential
17206.0,54,1,204.24,3,1221.0,2,679.0,1,6,321,Unclassified
17211.0,27,8,2317.2200000000003,4,3858.0,5,3578.0,5,14,455,Potential
17212.0,254,1,226.85,1,1222.0,2,785.0,1,4,121,Lost
17213.0,41,7,2781.23,3,3756.0,5,3732.0,5,13,355,Potential
17214.0,61,6,1059.12,3,3607.0,5,2754.0,4,12,354,Potential
17217.0,235,1,113.5,1,1223.0,2,234.0,1,4,121,Lost
17218.0,5,10,1951.97,5,3988.0,5,3420.0,4,14,554,Loyal
17219.0,32,1,114.23,4,1224.0,2,240.0,1,7,421,Unclassified
17220.0,25,14,3187.55,4,4143.0,5,3826.0,5,14,455,Potential
17221.0,8,2,334.48,5,2172.0,3,1243.0,2,10,532,Unclassified
17222.0,66,1,328.65,3,1225.0,2,1211.0,2,7,322,Potential
17223.0,311,2,416.89,1,2173.0,3,1549.0,2,6,132,Lost
17226.0,309,1,393.49,1,1226.0,2,1466.0,2,5,122,Lost
17227.0,19,6,939.32,4,3608.0,5,2608.0,4,13,454,Potential
17228.0,16,8,1906.09,4,3859.0,5,3406.0,4,13,454,Potential
17229.0,97,2,318.76,2,2174.0,3,1167.0,2,7,232,At Risk
17230.0,265,8,3638.41,1,3860.0,5,3902.0,5,11,155,Lost
17231.0,13,10,3124.72,5,3989.0,5,3814.0,5,15,555,Loyal
17232.0,3,2,417.77,5,2175.0,3,1557.0,2,10,532,Unclassified
17233.0,36,1,190.88,3,1227.0,2,613.0,1,6,321,Unclassified
17234.0,183,1,149.89,1,1228.0,2,397.0,1,4,121,Lost
17235.0,26,2,550.0600000000001,4,2176.0,3,1886.0,3,10,433,Potential
17236.0,13,6,916.13,5,3609.0,5,2572.0,3,13,553,Loyal
17237.0,12,2,314.69,5,2177.0,3,1144.0,2,10,532,Unclassified
17238.0,3,17,3719.1,5,4201.0,5,3922.0,5,15,555,Loyal
17239.0,313,1,382.5,1,1229.0,2,1421.0,2,5,122,Lost
17242.0,109,2,1135.04,2,2178.0,3,2848.0,4,9,234,At Risk
17243.0,2,26,8540.05,5,4280.0,5,4214.0,5,15,555,Loyal
17244.0,54,1,954.9,3,1230.0,2,2624.0,4,9,324,Potential
17245.0,205,1,171.45000000000002,1,1231.0,2,520.0,1,4,121,Lost
17247.0,16,1,280.09000000000003,4,1232.0,2,970.0,2,8,422,Potential
17248.0,121,1,318.65,2,1233.0,2,1166.0,2,6,222,At Risk
17250.0,4,2,381.97,5,2179.0,3,1419.0,2,10,532,Unclassified
17251.0,363,1,269.83,1,1234.0,2,941.0,2,5,122,Lost
17252.0,117,2,348.91,2,2180.0,3,1297.0,2,7,232,At Risk
17253.0,19,1,178.26,4,1235.0,2,553.0,1,7,421,Unclassified
17254.0,5,2,271.19,5,2181.0,3,949.0,2,10,532,Unclassified
17255.0,41,2,291.48,3,2182.0,3,1017.0,2,8,332,Potential
17256.0,108,2,240.0,2,2183.0,3,835.0,1,6,231,At Risk
17259.0,149,2,581.23,2,2184.0,3,1949.0,3,8,233,At Risk
17262.0,53,5,1253.36,3,3431.0,4,2941.0,4,11,344,Potential
17263.0,209,1,63.440000000000005,1,1236.0,2,62.0,1,4,121,Lost
17265.0,139,2,550.01,2,2185.0,3,1885.0,3,8,233,At Risk
17266.0,3,3,296.58,5,2746.0,4,1032.0,2,11,542,Unclassified
17267.0,128,2,317.2,2,2186.0,3,1159.0,2,7,232,At Risk
17268.0,108,4,763.64,2,3166.0,4,2354.0,3,9,243,At Risk
17272.0,43,4,2148.63,3,3167.0,4,3514.0,5,12,345,Potential
17274.0,36,1,107.82,3,1237.0,2,192.0,1,6,321,Unclassified
17277.0,228,2,1065.35,1,2187.0,3,2765.0,4,8,134,Lost
17278.0,242,1,246.04,1,1238.0,2,858.0,1,4,121,Lost
17279.0,58,1,187.83,3,1239.0,2,601.0,1,6,321,Unclassified
17282.0,131,3,1685.46,2,2747.0,4,3266.0,4,10,244,At Risk
17284.0,61,6,1647.48,3,3610.0,5,3246.0,4,12,354,Potential
17286.0,22,1,151.37,4,1240.0,2,405.0,1,7,421,Unclassified
17287.0,27,7,1049.06,4,3757.0,5,2746.0,4,13,454,Potential
17288.0,10,7,1417.63,5,3758.0,5,3091.0,4,14,554,Loyal
17289.0,32,3,931.02,4,2748.0,4,2598.0,3,11,443,Potential
17290.0,4,2,513.01,5,2188.0,3,1798.0,3,11,533,Unclassified
17291.0,309,1,550.8000000000001,1,1241.0,2,1887.0,3,6,123,Lost
17293.0,9,9,1854.06,5,3940.0,5,3376.0,4,14,554,Loyal
17295.0,29,3,547.0,4,2749.0,4,1876.0,3,11,443,Potential
17297.0,18,1,128.18,4,1242.0,2,302.0,1,7,421,Unclassified
17298.0,102,2,498.42,2,2189.0,3,1758.0,3,8,233,At Risk
17299.0,12,4,656.61,5,3168.0,4,2141.0,3,12,543,Loyal
17301.0,22,1,163.24,4,1243.0,2,481.0,1,7,421,Unclassified
17302.0,15,5,1135.63,4,3432.0,4,2849.0,4,12,444,Potential
17303.0,362,1,250.04,1,1244.0,2,871.0,2,5,122,Lost
17306.0,11,19,8631.31,5,4229.0,5,4216.0,5,15,555,Loyal
17309.0,96,1,82.75,2,1245.0,2,107.0,1,5,221,At Risk
17311.0,79,2,1384.85,2,2190.0,3,3063.0,4,9,234,At Risk
17312.0,139,3,644.3,2,2750.0,4,2112.0,3,9,243,At Risk
17313.0,32,1,2328.84,4,1246.0,2,3580.0,5,11,425,Potential
17314.0,25,8,2527.92,4,3861.0,5,3646.0,5,14,455,Potential
17315.0,2,38,6281.2300000000005,5,4313.0,5,4139.0,5,15,555,Loyal
17317.0,47,3,2600.34,3,2751.0,4,3669.0,5,12,345,Potential
17320.0,101,3,1200.62,2,2752.0,4,2900.0,4,10,244,At Risk
17321.0,9,2,657.16,5,2191.0,3,2145.0,3,11,533,Unclassified
17323.0,16,7,906.52,4,3759.0,5,2560.0,3,12,453,Potential
17324.0,18,4,986.48,4,3169.0,4,2662.0,4,12,444,Potential
17325.0,281,1,96.8,1,1247.0,2,151.0,1,4,121,Lost
17329.0,15,2,523.11,4,2192.0,3,1822.0,3,10,433,Potential
17330.0,23,2,363.9,4,2193.0,3,1360.0,2,9,432,Potential
17331.0,124,1,175.2,2,1248.0,2,540.0,1,5,221,At Risk
17333.0,86,1,494.25,2,1249.0,2,1749.0,3,7,223,At Risk
17334.0,303,2,307.02000000000004,1,2194.0,3,1090.0,2,6,132,Lost
17337.0,152,4,1981.06,2,3170.0,4,3437.0,4,10,244,At Risk
17338.0,18,8,6493.54,4,3862.0,5,4152.0,5,14,455,Potential
17339.0,95,2,243.36,2,2195.0,3,845.0,1,6,231,At Risk
17340.0,30,11,12353.29,4,4046.0,5,4261.0,5,14,455,Potential
17341.0,157,3,682.29,2,2753.0,4,2203.0,3,9,243,At Risk
17343.0,356,1,193.64,1,1250.0,2,628.0,1,4,121,Lost
17344.0,47,1,157.62,3,1251.0,2,449.0,1,6,321,Unclassified
17345.0,16,4,519.6899999999999,4,3171.0,4,1817.0,3,11,443,Potential
17346.0,4,15,2622.88,5,4172.0,5,3681.0,5,15,555,Loyal
17347.0,87,1,228.96,2,1252.0,2,792.0,1,5,221,At Risk
17348.0,15,5,1156.6,4,3433.0,4,2865.0,4,12,444,Potential
17349.0,180,1,98.25,2,1253.0,2,154.0,1,5,221,At Risk
17350.0,9,4,1281.32,5,3172.0,4,2973.0,4,13,544,Loyal
17351.0,37,3,587.15,3,2754.0,4,1963.0,3,10,343,Potential
17353.0,130,2,1740.0,2,2196.0,3,3302.0,4,9,234,At Risk
17354.0,51,1,1393.06,3,1254.0,2,3073.0,4,9,324,Potential
17356.0,312,1,178.22,1,1255.0,2,552.0,1,4,121,Lost
17357.0,25,2,384.39,4,2197.0,3,1434.0,2,9,432,Potential
17358.0,304,2,360.81,1,2198.0,3,1343.0,2,6,132,Lost
17359.0,12,1,127.86,5,1256.0,2,301.0,1,8,521,Unclassified
17360.0,18,3,568.24,4,2755.0,4,1923.0,3,11,443,Potential
17361.0,50,3,488.2,3,2756.0,4,1739.0,3,10,343,Potential
17362.0,240,2,312.23,1,2199.0,3,1131.0,2,6,132,Lost
17364.0,1,11,4462.68,5,4047.0,5,4020.0,5,15,555,Loyal
17365.0,13,8,4767.36,5,3863.0,5,4047.0,5,15,555,Loyal
17367.0,239,1,167.55,1,1257.0,2,498.0,1,4,121,Lost
17368.0,24,8,1878.87,4,3864.0,5,3391.0,4,13,454,Potential
17370.0,73,4,446.18,2,3173.0,4,1627.0,2,8,242,At Risk
17371.0,18,3,418.4,4,2757.0,4,1560.0,2,10,442,Potential
17372.0,41,8,1337.18,3,3865.0,5,3025.0,4,12,354,Potential
17373.0,41,4,646.92,3,3174.0,4,2120.0,3,10,343,Potential
17374.0,219,2,495.77,1,2200.0,3,1752.0,3,7,133,Lost
17375.0,200,3,400.1,1,2758.0,4,1490.0,2,7,142,Lost
17376.0,71,2,203.2,3,2201.0,3,673.0,1,7,331,Unclassified
17377.0,24,20,4058.32,4,4240.0,5,3978.0,5,14,455,Potential
17379.0,12,1,389.72,5,1258.0,2,1458.0,2,9,522,Unclassified
17381.0,9,29,20275.61,5,4292.0,5,4296.0,5,15,555,Loyal
17382.0,66,1,65.4,3,1259.0,2,66.0,1,6,321,Unclassified
17383.0,5,1,193.39,5,1260.0,2,625.0,1,8,521,Unclassified
17384.0,20,2,336.4,4,2202.0,3,1253.0,2,9,432,Potential
17385.0,15,1,256.11,4,1261.0,2,899.0,2,8,422,Potential
17386.0,8,6,2686.42,5,3611.0,5,3701.0,5,15,555,Loyal
17387.0,20,2,746.81,4,2203.0,3,2327.0,3,10,433,Potential
17388.0,78,4,1259.56,2,3175.0,4,2951.0,4,10,244,At Risk
17389.0,1,34,31833.68,5,4306.0,5,4308.0,5,15,555,Loyal
17391.0,164,2,508.8,2,2204.0,3,1789.0,3,8,233,At Risk
17392.0,307,2,417.27,1,2205.0,3,1553.0,2,6,132,Lost
17394.0,220,1,203.87,1,1262.0,2,675.0,1,4,121,Lost
17396.0,40,8,7330.8,3,3866.0,5,4187.0,5,13,355,Potential
17397.0,23,2,681.41,4,2206.0,3,2201.0,3,10,433,Potential
17398.0,115,3,653.38,2,2759.0,4,2135.0,3,9,243,At Risk
17400.0,127,5,2097.84,2,3434.0,4,3495.0,5,11,245,At Risk
17402.0,5,13,2633.85,5,4126.0,5,3686.0,5,15,555,Loyal
17403.0,37,1,263.92,3,1263.0,2,921.0,2,7,322,Potential
17404.0,5,15,31906.82,5,4173.0,5,4309.0,5,15,555,Loyal
17405.0,2,3,1031.41,5,2760.0,4,2720.0,4,13,544,Loyal
17406.0,334,3,2184.42,1,2761.0,4,3527.0,5,10,145,Lost
17408.0,164,1,32.65,2,1264.0,2,16.0,1,5,221,At Risk
17409.0,185,2,771.85,1,2207.0,3,2364.0,3,7,133,Lost
17410.0,17,5,1214.72,4,3435.0,4,2911.0,4,12,444,Potential
17411.0,13,3,778.94,5,2762.0,4,2381.0,3,12,543,Loyal
17412.0,3,7,1258.06,5,3760.0,5,2947.0,4,14,554,Loyal
17414.0,44,2,778.0,3,2208.0,3,2378.0,3,9,333,Potential
17415.0,80,1,507.84,2,1265.0,2,1785.0,3,7,223,At Risk
17416.0,30,7,6893.42,4,3761.0,5,4169.0,5,14,455,Potential
17418.0,43,2,463.46,3,2209.0,3,1674.0,2,8,332,Potential
17419.0,12,12,4226.57,5,4089.0,5,3999.0,5,15,555,Loyal
17420.0,51,3,598.83,3,2763.0,4,1995.0,3,10,343,Potential
17422.0,17,6,1979.37,4,3612.0,5,3434.0,4,13,454,Potential
17423.0,47,2,698.41,3,2210.0,3,2237.0,3,9,333,Potential
17425.0,20,2,759.1700000000001,4,2211.0,3,2349.0,3,10,433,Potential
17426.0,9,6,5037.26,5,3613.0,5,4069.0,5,15,555,Loyal
17427.0,72,1,100.8,3,1266.0,2,160.0,1,6,321,Unclassified
17428.0,1,28,17256.85,5,4291.0,5,4288.0,5,15,555,Loyal
17429.0,129,3,524.9200000000001,2,2764.0,4,1825.0,3,9,243,At Risk
17430.0,33,2,265.76,4,2212.0,3,926.0,2,9,432,Potential
17431.0,314,1,403.3,1,1267.0,2,1499.0,2,5,122,Lost
17432.0,19,2,365.76,4,2213.0,3,1369.0,2,9,432,Potential
17433.0,89,1,303.16,2,1268.0,2,1066.0,2,6,222,At Risk
17434.0,3,7,2373.82,5,3762.0,5,3598.0,5,15,555,Loyal
17436.0,2,2,216.3,5,2214.0,3,736.0,1,9,531,Unclassified
17438.0,254,1,388.4500000000001,1,1269.0,2,1448.0,2,5,122,Lost
17440.0,157,3,186.42,2,2765.0,4,598.0,1,7,241,At Risk
17442.0,37,6,2248.56,3,3614.0,5,3556.0,5,13,355,Potential
17443.0,220,1,534.24,1,1270.0,2,1846.0,3,6,123,Lost
17444.0,148,3,2940.04,2,2766.0,4,3771.0,5,11,245,At Risk
17446.0,177,2,120.9,2,2215.0,3,269.0,1,6,231,At Risk
17447.0,41,2,541.53,3,2216.0,3,1863.0,3,9,333,Potential
17449.0,3,7,2519.21,5,3763.0,5,3643.0,5,15,555,Loyal
17450.0,9,46,194390.79,5,4319.0,5,4336.0,5,15,555,Loyal
17451.0,2,7,1721.4,5,3764.0,5,3295.0,4,14,554,Loyal
17453.0,18,2,486.72,4,2217.0,3,1733.0,2,9,432,Potential
17454.0,193,4,517.53,1,3176.0,4,1807.0,3,8,143,Lost
17455.0,204,1,131.7,1,1271.0,2,310.0,1,4,121,Lost
